participants,item,genre_grammatical,score_miserky,description,stereotype,numero_item,question,score,RT,genre_gram_le
1542504167 5fadf9e358e50e593790055954d67e83,fleuriste,la,0.81,feminin_la,feminin,16,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,ministre,la,0.25,masculin_la,masculin,6,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,biologiste,la,0.48,neutre_la,neutre,23,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,réceptionniste,la,0.74,feminin_la,feminin,4,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,métallurgiste,la,0.21,masculin_la,masculin,36,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,gynécologue,la,0.55,neutre_la,neutre,11,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,logopédiste,la,0.66,feminin_la,feminin,22,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,neurologue,la,0.32,masculin_la,masculin,12,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,graphiste,la,0.43,neutre_la,neutre,5,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,bibliothécaire,la,0.67,feminin_la,feminin,34,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,paysagiste,la,0.28,masculin_la,masculin,18,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,sténographe,la,0.5,neutre_la,neutre,29,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,nutritionniste,la,0.74,feminin_la,feminin,10,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,chimiste,la,0.3,masculin_la,masculin,24,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,zoologiste,la,0.48,neutre_la,neutre,17,1.,NA,NA,la
1542504167 5fadf9e358e50e593790055954d67e83,dactylo,la,0.65,feminin_la,feminin,28,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,modèle,le,0.65,feminin_le,feminin,27,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,journaliste,le,0.46,neutre_le,neutre,1,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,bagagiste,le,0.19,masculin_le,masculin,14,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,manucure,le,0.9,feminin_le,feminin,15,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,violoniste,le,0.56,neutre_le,neutre,7,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,diplomate,le,0.29,masculin_le,masculin,2,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,babysitter,le,0.9,feminin_le,feminin,33,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,guide touristique,le,0.44,neutre_le,neutre,13,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,clown,le,0.18,masculin_le,masculin,20,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,flûtiste,le,0.63,feminin_le,feminin,9,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,pédiatre,le,0.51,neutre_le,neutre,31,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,bassiste,le,0.29,masculin_le,masculin,8,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,mannequin,le,0.68,feminin_le,feminin,21,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,photographe,le,0.45,neutre_le,neutre,19,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,croque-mort,le,0.23,masculin_le,masculin,26,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,secrétaire,le,0.82,feminin_le,feminin,3,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,physiothérapeute,le,0.51,neutre_le,neutre,25,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,pilote,le,0.24,masculin_le,masculin,32,1.,NA,NA,ale
1542556824 32734a9ce096af420c079177dcce57f2,sténographe,la,0.5,neutre_la,neutre,28,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,neurologue,la,0.32,masculin_la,masculin,11,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,logopédiste,la,0.66,feminin_la,feminin,24,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,biologiste,la,0.48,neutre_la,neutre,22,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,chimiste,la,0.3,masculin_la,masculin,23,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,fleuriste,la,0.81,feminin_la,feminin,18,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,vétérinaire,la,0.49,neutre_la,neutre,34,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,ministre,la,0.25,masculin_la,masculin,5,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,bibliothécaire,la,0.67,feminin_la,feminin,36,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,zoologiste,la,0.48,neutre_la,neutre,16,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,métallurgiste,la,0.21,masculin_la,masculin,35,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,dactylo,la,0.65,feminin_la,feminin,30,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,graphiste,la,0.43,neutre_la,neutre,4,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,paysagiste,la,0.28,masculin_la,masculin,17,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,nutritionniste,la,0.74,feminin_la,feminin,12,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,gynécologue,la,0.55,neutre_la,neutre,10,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,taxidermiste,la,0.3,masculin_la,masculin,29,1.,NA,NA,la
1542556824 32734a9ce096af420c079177dcce57f2,réceptionniste,la,0.74,feminin_la,feminin,6,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,ministre,le,0.25,masculin_le,masculin,4,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,biologiste,le,0.48,neutre_le,neutre,24,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,nutritionniste,le,0.74,feminin_le,feminin,11,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,chimiste,le,0.3,masculin_le,masculin,22,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,graphiste,le,0.43,neutre_le,neutre,6,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,réceptionniste,le,0.74,feminin_le,feminin,5,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,métallurgiste,le,0.21,masculin_le,masculin,34,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,zoologiste,le,0.48,neutre_le,neutre,18,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,dactylo,le,0.65,feminin_le,feminin,29,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,taxidermiste,le,0.3,masculin_le,masculin,28,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,sténographe,le,0.5,neutre_le,neutre,30,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,logopédiste,le,0.66,feminin_le,feminin,23,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,neurologue,le,0.32,masculin_le,masculin,10,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,vétérinaire,le,0.49,neutre_le,neutre,36,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,bibliothécaire,le,0.67,feminin_le,feminin,35,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,paysagiste,le,0.28,masculin_le,masculin,16,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,gynécologue,le,0.55,neutre_le,neutre,12,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,fleuriste,le,0.81,feminin_le,feminin,17,1.,NA,NA,ale
1542564195 bbcc57f711c762024b391f8eb3ffe33e,pilote,la,0.24,masculin_la,masculin,31,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,modèle,la,0.65,feminin_la,feminin,26,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,photographe,la,0.45,neutre_la,neutre,21,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,bassiste,la,0.29,masculin_la,masculin,7,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,mannequin,la,0.68,feminin_la,feminin,20,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,journaliste,la,0.46,neutre_la,neutre,3,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,diplomate,la,0.29,masculin_la,masculin,1,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,manucure,la,0.9,feminin_la,feminin,14,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,violoniste,la,0.56,neutre_la,neutre,9,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,bagagiste,la,0.19,masculin_la,masculin,13,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,secrétaire,la,0.82,feminin_la,feminin,2,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,pédiatre,la,0.51,neutre_la,neutre,33,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,clown,la,0.18,masculin_la,masculin,19,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,babysitter,la,0.9,feminin_la,feminin,32,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,physiothérapeute,la,0.51,neutre_la,neutre,27,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,croque-mort,la,0.23,masculin_la,masculin,25,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,flûtiste,la,0.63,feminin_la,feminin,8,1.,NA,NA,la
1542564195 bbcc57f711c762024b391f8eb3ffe33e,guide touristique,la,0.44,neutre_la,neutre,15,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,vétérinaire,le,0.49,neutre_le,neutre,35,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,réceptionniste,le,0.74,feminin_le,feminin,4,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,chimiste,le,0.3,masculin_le,masculin,24,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,graphiste,le,0.43,neutre_le,neutre,5,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,dactylo,le,0.65,feminin_le,feminin,28,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,métallurgiste,le,0.21,masculin_le,masculin,36,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,zoologiste,le,0.48,neutre_le,neutre,17,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,nutritionniste,le,0.74,feminin_le,feminin,10,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,taxidermiste,le,0.3,masculin_le,masculin,30,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,sténographe,le,0.5,neutre_le,neutre,29,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,logopédiste,le,0.66,feminin_le,feminin,22,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,paysagiste,le,0.28,masculin_le,masculin,18,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,gynécologue,le,0.55,neutre_le,neutre,11,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,fleuriste,le,0.81,feminin_le,feminin,16,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,neurologue,le,0.32,masculin_le,masculin,12,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,biologiste,le,0.48,neutre_le,neutre,23,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,bibliothécaire,le,0.67,feminin_le,feminin,34,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,ministre,le,0.25,masculin_le,masculin,6,1.,NA,NA,ale
1542576720 61e4358eaaa80ce1094ab53a91240733,croque-mort,la,0.23,masculin_la,masculin,27,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,flûtiste,la,0.63,feminin_la,feminin,7,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,guide touristique,la,0.44,neutre_la,neutre,14,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,bagagiste,la,0.19,masculin_la,masculin,15,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,secrétaire,la,0.82,feminin_la,feminin,1,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,violoniste,la,0.56,neutre_la,neutre,8,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,clown,la,0.18,masculin_la,masculin,21,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,modèle,la,0.65,feminin_la,feminin,25,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,photographe,la,0.45,neutre_la,neutre,20,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,pilote,la,0.24,masculin_la,masculin,33,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,manucure,la,0.9,feminin_la,feminin,13,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,physiothérapeute,la,0.51,neutre_la,neutre,26,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,diplomate,la,0.29,masculin_la,masculin,3,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,babysitter,la,0.9,feminin_la,feminin,31,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,pédiatre,la,0.51,neutre_la,neutre,32,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,bassiste,la,0.29,masculin_la,masculin,9,1.,NA,NA,la
1542576720 61e4358eaaa80ce1094ab53a91240733,mannequin,la,0.68,feminin_la,feminin,19,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,journaliste,la,0.46,neutre_la,neutre,2,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,ministre,le,0.25,masculin_le,masculin,5,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,zoologiste,le,0.48,neutre_le,neutre,16,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,nutritionniste,le,0.74,feminin_le,feminin,12,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,neurologue,le,0.32,masculin_le,masculin,11,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,biologiste,le,0.48,neutre_le,neutre,22,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,fleuriste,le,0.81,feminin_le,feminin,18,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,paysagiste,le,0.28,masculin_le,masculin,17,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,vétérinaire,le,0.49,neutre_le,neutre,34,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,bibliothécaire,le,0.67,feminin_le,feminin,36,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,taxidermiste,le,0.3,masculin_le,masculin,29,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,sténographe,le,0.5,neutre_le,neutre,28,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,réceptionniste,le,0.74,feminin_le,feminin,6,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,chimiste,le,0.3,masculin_le,masculin,23,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,gynécologue,le,0.55,neutre_le,neutre,10,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,logopédiste,le,0.66,feminin_le,feminin,24,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,métallurgiste,le,0.21,masculin_le,masculin,35,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,graphiste,le,0.43,neutre_le,neutre,4,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,dactylo,le,0.65,feminin_le,feminin,30,1.,NA,NA,ale
1542709931 b020a777e4b8549f09aa45b3aa77d155,bagagiste,la,0.19,masculin_la,masculin,14,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,photographe,la,0.45,neutre_la,neutre,19,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,modèle,la,0.65,feminin_la,feminin,27,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,pilote,la,0.24,masculin_la,masculin,32,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,violoniste,la,0.56,neutre_la,neutre,7,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,mannequin,la,0.68,feminin_la,feminin,21,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,croque-mort,la,0.23,masculin_la,masculin,26,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,physiothérapeute,la,0.51,neutre_la,neutre,25,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,secrétaire,la,0.82,feminin_la,feminin,3,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,clown,la,0.18,masculin_la,masculin,20,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,pédiatre,la,0.51,neutre_la,neutre,31,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,manucure,la,0.9,feminin_la,feminin,15,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,bassiste,la,0.29,masculin_la,masculin,8,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,journaliste,la,0.46,neutre_la,neutre,1,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,babysitter,la,0.9,feminin_la,feminin,33,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,diplomate,la,0.29,masculin_la,masculin,2,1.,NA,NA,la
1542709931 b020a777e4b8549f09aa45b3aa77d155,guide touristique,la,0.44,neutre_la,neutre,13,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,flûtiste,la,0.63,feminin_la,feminin,9,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,pilote,le,0.24,masculin_le,masculin,31,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,flûtiste,le,0.63,feminin_le,feminin,8,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,photographe,le,0.45,neutre_le,neutre,21,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,bagagiste,le,0.19,masculin_le,masculin,13,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,babysitter,le,0.9,feminin_le,feminin,32,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,violoniste,le,0.56,neutre_le,neutre,9,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,diplomate,le,0.29,masculin_le,masculin,1,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,secrétaire,le,0.82,feminin_le,feminin,2,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,physiothérapeute,le,0.51,neutre_le,neutre,27,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,clown,le,0.18,masculin_le,masculin,19,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,modèle,le,0.65,feminin_le,feminin,26,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,pédiatre,le,0.51,neutre_le,neutre,33,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,croque-mort,le,0.23,masculin_le,masculin,25,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,manucure,le,0.9,feminin_le,feminin,14,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,guide touristique,le,0.44,neutre_le,neutre,15,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,bassiste,le,0.29,masculin_le,masculin,7,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,mannequin,le,0.68,feminin_le,feminin,20,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,journaliste,le,0.46,neutre_le,neutre,3,1.,NA,NA,ale
1542732181 6d99689e795b9ba15ad92cc056e040c6,ministre,la,0.25,masculin_la,masculin,4,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,nutritionniste,la,0.74,feminin_la,feminin,11,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,gynécologue,la,0.55,neutre_la,neutre,12,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,chimiste,la,0.3,masculin_la,masculin,22,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,logopédiste,la,0.66,feminin_la,feminin,23,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,biologiste,la,0.48,neutre_la,neutre,24,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,métallurgiste,la,0.21,masculin_la,masculin,34,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,bibliothécaire,la,0.67,feminin_la,feminin,35,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,graphiste,la,0.43,neutre_la,neutre,6,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,taxidermiste,la,0.3,masculin_la,masculin,28,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,fleuriste,la,0.81,feminin_la,feminin,17,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,zoologiste,la,0.48,neutre_la,neutre,18,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,paysagiste,la,0.28,masculin_la,masculin,16,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,réceptionniste,la,0.74,feminin_la,feminin,5,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,sténographe,la,0.5,neutre_la,neutre,30,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,neurologue,la,0.32,masculin_la,masculin,10,1.,NA,NA,la
1542732181 6d99689e795b9ba15ad92cc056e040c6,dactylo,la,0.65,feminin_la,feminin,29,1.,NA,NA,la
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,vétérinaire,la,0.49,neutre_la,neutre,36,1.,NA,NA,la
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,secrétaire,le,0.82,feminin_le,feminin,1,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,physiothérapeute,le,0.51,neutre_le,neutre,26,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,bagagiste,le,0.19,masculin_le,masculin,15,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,mannequin,le,0.68,feminin_le,feminin,19,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,violoniste,le,0.56,neutre_le,neutre,8,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,croque-mort,le,0.23,masculin_le,masculin,27,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,flûtiste,le,0.63,feminin_le,feminin,7,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,pédiatre,le,0.51,neutre_le,neutre,32,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,pilote,le,0.24,masculin_le,masculin,33,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,modèle,le,0.65,feminin_le,feminin,25,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,guide touristique,le,0.44,neutre_le,neutre,14,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,clown,le,0.18,masculin_le,masculin,21,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,manucure,le,0.9,feminin_le,feminin,13,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,journaliste,le,0.46,neutre_le,neutre,2,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,bassiste,le,0.29,masculin_le,masculin,9,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,babysitter,le,0.9,feminin_le,feminin,31,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,photographe,le,0.45,neutre_le,neutre,20,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,diplomate,le,0.29,masculin_le,masculin,3,1.,NA,NA,ale
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,graphiste,la,0.43,neutre_la,neutre,5,1.,NA,NA,la
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,dactylo,la,0.65,feminin_la,feminin,28,1.,NA,NA,la
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,taxidermiste,la,0.3,masculin_la,masculin,30,1.,NA,NA,la
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,gynécologue,la,0.55,neutre_la,neutre,11,1.,NA,NA,la
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,fleuriste,la,0.81,feminin_la,feminin,16,1.,NA,NA,la
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,métallurgiste,la,0.21,masculin_la,masculin,36,1.,NA,NA,la
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,biologiste,la,0.48,neutre_la,neutre,23,1.,NA,NA,la
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,bibliothécaire,la,0.67,feminin_la,feminin,34,1.,NA,NA,la
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,ministre,la,0.25,masculin_la,masculin,6,1.,NA,NA,la
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,sténographe,la,0.5,neutre_la,neutre,29,1.,NA,NA,la
1542734686 7a2f68fde8a7bdf535c647ee4dfe61c0,logopédiste,la,0.66,feminin_la,feminin,22,1.,NA,NA,la
